8,2,0.445,0.35,0.12,0.4425,0.192,0.0955,0.135
5,1,0.345,0.255,0.085,0.2005,0.105,0.037,0.05
10,0,0.56,0.445,0.155,1.224,0.5565,0.3225,0.2695
16,0,0.535,0.425,0.155,0.7765,0.302,0.1565,0.25
10,2,0.635,0.48,0.145,1.181,0.665,0.229,0.225
11,0,0.585,0.475,0.165,1.053,0.458,0.217,0.3
16,2,0.575,0.47,0.165,0.853,0.292,0.179,0.35
11,2,0.615,0.475,0.17,1.1825,0.474,0.2895,0.24
6,1,0.3,0.23,0.085,0.117,0.05,0.0175,0.0415
9,0,0.515,0.395,0.135,0.516,0.2015,0.132,0.162
12,0,0.575,0.48,0.15,0.8745,0.375,0.193,0.29
12,0,0.48,0.39,0.125,0.6905,0.219,0.155,0.2
10,0,0.595,0.44,0.135,0.964,0.5005,0.1715,0.2575
6,1,0.3,0.22,0.08,0.1255,0.055,0.0265,0.039
19,0,0.59,0.45,0.16,0.9,0.358,0.156,0.315
9,1,0.62,0.47,0.14,0.8565,0.3595,0.16,0.295
7,1,0.515,0.38,0.12,0.625,0.3265,0.1295,0.16
15,2,0.695,0.57,0.2,2.033,0.751,0.4255,0.685
14,2,0.665,0.535,0.155,1.383,0.596,0.2565,0.485
11,2,0.635,0.49,0.175,1.375,0.623,0.2705,0.395
9,0,0.67,0.505,0.205,1.3645,0.6075,0.3025,0.353
11,2,0.68,0.54,0.195,1.7825,0.5565,0.3235,0.4285
7,1,0.325,0.25,0.07,0.1745,0.0875,0.0355,0.04
9,2,0.59,0.48,0.16,1.262,0.5685,0.2725,0.335
21,2,0.67,0.55,0.17,1.247,0.472,0.2455,0.4
10,0,0.705,0.57,0.185,1.761,0.747,0.3725,0.488
8,1,0.375,0.285,0.09,0.237,0.106,0.0395,0.08
20,0,0.68,0.57,0.205,1.842,0.625,0.408,0.65
4,1,0.255,0.185,0.065,0.074,0.0305,0.0165,0.02
10,1,0.545,0.425,0.14,0.8145,0.305,0.231,0.244
7,1,0.31,0.24,0.09,0.1455,0.0605,0.0315,0.045
10,0,0.66,0.53,0.18,1.5175,0.7765,0.302,0.401
11,0,0.75,0.565,0.215,1.938,0.7735,0.4825,0.575
8,1,0.395,0.305,0.105,0.284,0.1135,0.0595,0.0945
15,2,0.545,0.44,0.165,0.744,0.2875,0.204,0.25
16,2,0.535,0.42,0.165,0.9195,0.3355,0.1985,0.26
7,1,0.365,0.275,0.085,0.223,0.098,0.0375,0.075
9,1,0.49,0.39,0.12,0.511,0.2205,0.103,0.1745
10,2,0.515,0.38,0.135,0.6615,0.2875,0.2095,0.155
6,1,0.275,0.22,0.08,0.1365,0.0565,0.0285,0.042
9,0,0.54,0.425,0.16,0.9455,0.3675,0.2005,0.295
9,0,0.675,0.525,0.155,1.4785,0.628,0.3405,0.42
11,1,0.445,0.345,0.13,0.4075,0.1365,0.0645,0.18
9,2,0.44,0.35,0.11,0.4585,0.2,0.0885,0.13
6,1,0.325,0.24,0.075,0.187,0.0825,0.0445,0.05
8,2,0.49,0.385,0.125,0.609,0.3065,0.096,0.1775
13,0,0.475,0.375,0.14,0.501,0.192,0.1175,0.175
9,1,0.32,0.25,0.08,0.1565,0.057,0.034,0.06
5,1,0.23,0.18,0.05,0.064,0.0215,0.0135,0.02
12,0,0.645,0.48,0.19,1.371,0.6925,0.2905,0.35
11,2,0.575,0.455,0.155,1.013,0.4685,0.2085,0.295
8,1,0.495,0.355,0.12,0.4965,0.214,0.1045,0.1495
8,1,0.485,0.38,0.125,0.5215,0.2215,0.118,0.16
10,2,0.55,0.435,0.14,0.7625,0.327,0.1685,0.259
10,2,0.69,0.505,0.2,1.872,0.893,0.4015,0.48
10,0,0.655,0.505,0.165,1.367,0.5835,0.3515,0.396
8,2,0.485,0.39,0.085,0.6435,0.2945,0.103,0.198
21,2,0.735,0.59,0.225,1.756,0.637,0.3405,0.58
7,1,0.365,0.27,0.085,0.205,0.078,0.0485,0.07
9,1,0.455,0.355,0.105,0.372,0.138,0.0765,0.135
12,2,0.735,0.59,0.205,2.087,0.909,0.474,0.625
7,1,0.425,0.325,0.11,0.3335,0.173,0.045,0.1
10,0,0.395,0.295,0.095,0.2245,0.078,0.054,0.08
11,2,0.615,0.475,0.205,1.337,0.5995,0.2815,0.37
7,1,0.41,0.305,0.1,0.2645,0.1,0.0655,0.085
9,2,0.595,0.475,0.165,1.213,0.621,0.2435,0.274
6,1,0.235,0.175,0.055,0.067,0.027,0.0125,0.018
8,1,0.415,0.315,0.1,0.3645,0.1765,0.0795,0.095
12,2,0.695,0.525,0.175,1.742,0.696,0.389,0.505
15,2,0.605,0.47,0.115,1.114,0.3925,0.291,0.31
8,2,0.37,0.28,0.105,0.224,0.0815,0.0575,0.075
7,1,0.325,0.25,0.08,0.1735,0.0765,0.0345,0.049
7,1,0.355,0.28,0.085,0.2905,0.095,0.0395,0.115
11,0,0.54,0.475,0.155,0.928,0.394,0.194,0.26
9,0,0.545,0.41,0.115,0.6765,0.29,0.158,0.22
7,1,0.46,0.36,0.1,0.4635,0.2325,0.093,0.115
11,0,0.635,0.495,0.195,1.297,0.556,0.2985,0.37
12,2,0.395,0.28,0.08,0.266,0.0995,0.066,0.09
6,2,0.35,0.265,0.09,0.2265,0.0995,0.0575,0.065
14,0,0.48,0.385,0.135,0.536,0.1895,0.142,0.173
8,2,0.65,0.485,0.14,1.175,0.475,0.2435,0.215
13,2,0.575,0.47,0.15,1.1415,0.4515,0.204,0.4
10,2,0.635,0.475,0.17,1.1935,0.5205,0.2695,0.3665
9,2,0.625,0.48,0.16,1.2415,0.6575,0.2625,0.2785
5,1,0.275,0.205,0.07,0.1055,0.495,0.019,0.0315
7,2,0.35,0.265,0.09,0.197,0.073,0.0365,0.077
12,2,0.61,0.5,0.165,1.2715,0.4915,0.185,0.49
10,0,0.4,0.335,0.115,0.4335,0.2105,0.1205,0.12
8,0,0.52,0.405,0.115,0.776,0.32,0.1845,0.22
6,1,0.37,0.275,0.095,0.257,0.1015,0.055,0.0825
8,1,0.575,0.44,0.15,0.983,0.486,0.215,0.239
8,0,0.555,0.445,0.175,1.1465,0.551,0.244,0.2785
13,2,0.415,0.345,0.135,0.3865,0.128,0.07,0.148
7,1,0.525,0.4,0.14,0.654,0.305,0.16,0.169
8,0,0.425,0.33,0.115,0.406,0.1635,0.081,0.1355
10,1,0.55,0.425,0.135,0.656,0.257,0.17,0.203
16,2,0.66,0.545,0.185,1.32,0.5305,0.2635,0.455
9,2,0.595,0.465,0.15,0.919,0.4335,0.1765,0.262
8,1,0.615,0.475,0.13,0.8425,0.353,0.1915,0.251
9,2,0.59,0.46,0.14,1.004,0.496,0.2165,0.26
10,0,0.455,0.36,0.11,0.4385,0.206,0.098,0.125
9,2,0.335,0.265,0.095,0.1975,0.0795,0.0375,0.07
19,2,0.57,0.405,0.16,0.9245,0.3445,0.2185,0.295
5,1,0.29,0.21,0.06,0.1045,0.0415,0.022,0.035
7,0,0.575,0.46,0.145,0.9945,0.466,0.229,0.265
8,1,0.45,0.33,0.115,0.365,0.14,0.0825,0.1245
7,1,0.41,0.3,0.1,0.282,0.1255,0.057,0.0875
9,1,0.435,0.32,0.08,0.3325,0.1485,0.0635,0.105
9,1,0.6,0.445,0.135,0.9205,0.445,0.2035,0.253
15,2,0.59,0.5,0.165,1.1045,0.4565,0.2425,0.34
7,1,0.46,0.35,0.11,0.4675,0.2125,0.099,0.1375
14,2,0.565,0.44,0.175,0.9025,0.31,0.193,0.325
9,0,0.49,0.375,0.15,0.5755,0.22,0.144,0.19
10,0,0.73,0.57,0.165,2.0165,1.0685,0.418,0.435
9,0,0.665,0.505,0.165,1.349,0.5985,0.3175,0.36
10,2,0.6,0.45,0.16,1.142,0.539,0.225,0.307
11,2,0.55,0.42,0.145,0.7385,0.321,0.1485,0.252
9,0,0.665,0.5,0.175,1.4355,0.643,0.345,0.37
8,1,0.495,0.37,0.125,0.4715,0.2075,0.091,0.15
15,0,0.54,0.44,0.16,1.0905,0.391,0.2295,0.355
10,2,0.67,0.5,0.19,1.519,0.616,0.388,0.415
9,1,0.555,0.43,0.14,0.7665,0.341,0.165,0.23
11,2,0.625,0.495,0.185,1.3835,0.7105,0.3005,0.345
10,0,0.61,0.475,0.16,1.1155,0.3835,0.223,0.379
13,1,0.49,0.385,0.115,0.683,0.3265,0.1615,0.165
7,1,0.385,0.3,0.095,0.302,0.152,0.0615,0.0735
19,0,0.53,0.41,0.165,0.8115,0.24,0.169,0.24
8,1,0.52,0.38,0.125,0.5545,0.288,0.1295,0.167
12,0,0.66,0.53,0.185,1.3485,0.493,0.245,0.49
7,1,0.39,0.3,0.09,0.252,0.1065,0.053,0.08
10,2,0.66,0.515,0.165,1.4465,0.694,0.298,0.3755
11,2,0.6,0.475,0.175,1.3445,0.549,0.2875,0.36
10,1,0.515,0.415,0.135,0.7125,0.285,0.152,0.245
8,2,0.57,0.45,0.14,0.9275,0.477,0.1605,0.2515
21,2,0.49,0.39,0.15,0.573,0.225,0.124,0.17
8,1,0.51,0.385,0.15,0.625,0.3095,0.119,0.1725
13,0,0.59,0.465,0.16,1.1005,0.506,0.2525,0.295
12,0,0.72,0.575,0.18,1.6705,0.732,0.3605,0.501
11,0,0.425,0.345,0.11,0.3665,0.125,0.081,0.117
7,1,0.46,0.36,0.105,0.466,0.2225,0.099,0.11
9,1,0.565,0.465,0.15,1.1815,0.581,0.2215,0.3095
8,0,0.575,0.425,0.15,0.8765,0.455,0.18,0.228
9,2,0.625,0.515,0.17,1.331,0.5725,0.3005,0.361
10,2,0.685,0.535,0.155,1.3845,0.6615,0.2145,0.4075
13,0,0.675,0.555,0.205,1.925,0.713,0.358,0.4535
8,2,0.56,0.43,0.155,0.8675,0.4,0.172,0.229
7,2,0.545,0.39,0.135,0.7835,0.4225,0.1815,0.156
10,0,0.62,0.475,0.175,1.0165,0.4355,0.214,0.325
5,1,0.27,0.2,0.07,0.1,0.034,0.0245,0.035
17,2,0.565,0.45,0.115,0.9085,0.398,0.197,0.29
10,2,0.635,0.485,0.18,1.1795,0.4785,0.2775,0.355
9,0,0.56,0.43,0.145,0.898,0.3895,0.2325,0.245
9,1,0.56,0.445,0.165,0.832,0.3455,0.179,0.279
13,0,0.51,0.4,0.13,0.5735,0.219,0.1365,0.195
8,1,0.51,0.395,0.105,0.5525,0.234,0.127,0.165
7,1,0.295,0.225,0.09,0.1105,0.0405,0.0245,0.032
9,0,0.545,0.41,0.14,0.7405,0.3565,0.1775,0.203
11,2,0.5,0.41,0.15,0.662,0.2815,0.137,0.22
10,2,0.56,0.44,0.13,0.8255,0.2425,0.202,0.285
10,1,0.54,0.405,0.15,0.7585,0.307,0.2075,0.19
12,2,0.5,0.405,0.155,0.772,0.346,0.1535,0.245
8,1,0.55,0.425,0.15,0.7665,0.339,0.176,0.21
9,0,0.595,0.47,0.165,1.0155,0.491,0.1905,0.289
9,1,0.44,0.32,0.105,0.3875,0.1755,0.074,0.12
11,2,0.655,0.515,0.16,1.31,0.553,0.369,0.345
9,0,0.725,0.58,0.185,1.523,0.8045,0.3595,0.4375
9,2,0.58,0.45,0.14,0.9615,0.486,0.1815,0.253
10,1,0.55,0.425,0.155,0.8725,0.412,0.187,0.2425
16,0,0.685,0.525,0.175,1.71,0.5415,0.309,0.58
9,2,0.505,0.41,0.125,0.642,0.289,0.133,0.155
11,1,0.55,0.445,0.145,0.783,0.3045,0.157,0.265
9,0,0.66,0.5,0.175,1.3275,0.556,0.2805,0.4085
8,0,0.58,0.46,0.135,0.926,0.4025,0.208,0.275
9,0,0.445,0.33,0.105,0.4525,0.18,0.103,0.123
10,2,0.58,0.45,0.14,0.824,0.3465,0.1765,0.263
7,2,0.465,0.36,0.11,0.4955,0.2665,0.085,0.121
9,1,0.455,0.35,0.13,0.4725,0.215,0.0745,0.15
6,1,0.415,0.315,0.105,0.33,0.1405,0.0705,0.095
7,2,0.485,0.385,0.105,0.556,0.296,0.104,0.133
10,2,0.625,0.505,0.185,1.1565,0.52,0.2405,0.3535
10,0,0.64,0.48,0.145,1.1145,0.508,0.24,0.34
7,0,0.305,0.23,0.08,0.156,0.0675,0.0345,0.048
15,0,0.665,0.53,0.185,1.3955,0.456,0.3205,0.49
9,0,0.415,0.325,0.115,0.3455,0.1405,0.0765,0.11
9,1,0.28,0.205,0.08,0.127,0.052,0.039,0.042
11,0,0.65,0.52,0.195,1.6275,0.689,0.3905,0.432
6,1,0.36,0.27,0.085,0.2185,0.1065,0.038,0.062
4,1,0.19,0.145,0.04,0.038,0.0165,0.0065,0.015
10,1,0.515,0.35,0.105,0.4745,0.213,0.123,0.1275
10,0,0.55,0.38,0.165,1.205,0.543,0.294,0.3345
18,1,0.495,0.37,0.125,0.4775,0.185,0.0705,0.169
6,1,0.37,0.28,0.085,0.217,0.1095,0.035,0.062
7,2,0.525,0.38,0.125,0.65,0.303,0.155,0.159
10,2,0.67,0.51,0.175,1.5265,0.651,0.4475,0.345
7,2,0.47,0.36,0.105,0.544,0.27,0.1395,0.129
7,1,0.35,0.25,0.1,0.4015,0.1725,0.063,0.1255
11,0,0.665,0.505,0.16,1.2915,0.631,0.2925,0.32
9,1,0.505,0.385,0.125,0.596,0.245,0.097,0.21
8,0,0.48,0.365,0.135,0.6395,0.2945,0.113,0.175
6,1,0.36,0.265,0.075,0.1785,0.0785,0.035,0.054
10,0,0.645,0.52,0.175,1.3345,0.667,0.2665,0.355
17,2,0.645,0.5,0.19,1.229,0.524,0.278,0.395
12,0,0.595,0.465,0.155,1.026,0.4645,0.112,0.305
12,2,0.62,0.485,0.155,1.0295,0.425,0.2315,0.335
8,1,0.46,0.34,0.1,0.386,0.1805,0.0875,0.0965
8,2,0.535,0.42,0.125,0.738,0.355,0.1895,0.1795
4,1,0.185,0.135,0.045,0.032,0.011,0.0065,0.01
12,0,0.66,0.5,0.165,1.1905,0.4585,0.298,0.37
8,1,0.435,0.3,0.12,0.5965,0.259,0.139,0.1645
9,0,0.6,0.47,0.17,1.0805,0.4995,0.2245,0.3205
9,2,0.645,0.485,0.15,1.2215,0.5695,0.2735,0.33
7,2,0.475,0.36,0.1,0.4285,0.1965,0.099,0.112
9,1,0.475,0.34,0.105,0.4535,0.203,0.08,0.1465
6,2,0.45,0.335,0.125,0.4475,0.2165,0.126,0.11
6,1,0.37,0.275,0.08,0.2325,0.093,0.056,0.072
9,2,0.295,0.225,0.09,0.1385,0.048,0.046,0.05
9,0,0.675,0.52,0.175,1.494,0.7365,0.3055,0.37
8,1,0.52,0.38,0.135,0.5395,0.2295,0.133,0.157
9,0,0.64,0.5,0.15,1.2015,0.559,0.231,0.3355
6,1,0.275,0.195,0.09,0.1125,0.0545,0.0295,0.0355
4,1,0.17,0.13,0.095,0.03,0.013,0.008,0.01
16,2,0.64,0.5,0.185,1.3035,0.4445,0.2635,0.465
10,2,0.56,0.44,0.16,0.8645,0.3305,0.2075,0.26
11,0,0.7,0.55,0.17,1.684,0.7535,0.3265,0.32
11,2,0.49,0.38,0.135,0.5415,0.2175,0.095,0.19
6,1,0.4,0.29,0.11,0.329,0.188,0.0455,0.0825
9,0,0.615,0.455,0.135,1.059,0.4735,0.263,0.274
8,0,0.535,0.46,0.145,0.7875,0.3395,0.2005,0.2
14,0,0.575,0.485,0.165,1.0405,0.419,0.264,0.3
7,1,0.39,0.29,0.1,0.2225,0.095,0.0465,0.073
11,1,0.52,0.41,0.14,0.5995,0.242,0.1375,0.182
5,1,0.25,0.18,0.06,0.073,0.028,0.017,0.0225
11,0,0.53,0.455,0.165,0.9805,0.3155,0.2815,0.2965
9,1,0.41,0.31,0.11,0.315,0.124,0.082,0.095
9,1,0.5,0.39,0.13,0.5075,0.2115,0.104,0.1755
11,0,0.47,0.375,0.105,0.513,0.232,0.142,0.13
9,2,0.575,0.48,0.15,0.9465,0.4355,0.2605,0.2505
9,0,0.745,0.57,0.215,2.25,1.1565,0.446,0.558
8,1,0.475,0.355,0.1,0.5035,0.2535,0.091,0.14
8,1,0.445,0.355,0.095,0.3615,0.1415,0.0785,0.12
5,2,0.285,0.215,0.075,0.106,0.0415,0.023,0.035
9,1,0.52,0.395,0.125,0.5805,0.2445,0.146,0.165
10,1,0.485,0.37,0.13,0.458,0.181,0.113,0.136
9,2,0.615,0.51,0.15,1.296,0.545,0.3315,0.32
7,1,0.405,0.305,0.1,0.268,0.1145,0.053,0.085
14,1,0.47,0.4,0.16,0.51,0.1615,0.073,0.198
11,0,0.675,0.54,0.21,1.593,0.686,0.318,0.45
10,0,0.645,0.51,0.155,1.129,0.5015,0.24,0.342
12,2,0.54,0.42,0.155,0.7385,0.3515,0.152,0.215
12,0,0.585,0.415,0.155,0.6985,0.3,0.146,0.195
9,1,0.47,0.36,0.13,0.5225,0.198,0.1065,0.165
9,0,0.615,0.47,0.155,1.084,0.5885,0.209,0.246
7,2,0.42,0.345,0.105,0.43,0.175,0.096,0.13
10,0,0.665,0.51,0.175,1.3805,0.675,0.2985,0.325
10,0,0.65,0.545,0.185,1.5055,0.6565,0.341,0.43
12,2,0.68,0.535,0.185,1.607,0.7245,0.3215,0.498
19,2,0.595,0.455,0.195,1.3305,0.4595,0.3235,0.345
8,2,0.575,0.46,0.165,0.9155,0.4005,0.2465,0.2385
12,2,0.765,0.6,0.22,2.302,1.007,0.509,0.6205
11,2,0.545,0.45,0.15,0.8795,0.387,0.15,0.2625
12,0,0.62,0.5,0.175,1.186,0.4985,0.3015,0.35
11,0,0.72,0.565,0.18,1.719,0.8465,0.407,0.3875
12,2,0.605,0.5,0.175,1.098,0.4765,0.232,0.375
8,0,0.64,0.5,0.15,1.0705,0.371,0.2705,0.36
12,2,0.62,0.51,0.175,1.615,0.5105,0.192,0.675
6,1,0.33,0.23,0.085,0.1695,0.079,0.026,0.0505
6,1,0.4,0.32,0.095,0.348,0.194,0.053,0.087
10,0,0.645,0.535,0.19,1.2395,0.468,0.2385,0.424
10,2,0.595,0.45,0.145,0.959,0.463,0.2065,0.2535
8,1,0.41,0.325,0.105,0.361,0.1605,0.0665,0.103
14,2,0.695,0.53,0.15,1.477,0.6375,0.3025,0.43
14,2,0.43,0.33,0.095,0.34,0.1315,0.085,0.112
18,0,0.655,0.53,0.19,1.428,0.493,0.318,0.565
11,0,0.655,0.54,0.215,1.5555,0.695,0.296,0.444
12,2,0.58,0.465,0.16,1.0345,0.315,0.26,0.3635
12,2,0.67,0.505,0.16,1.2585,0.6255,0.311,0.308
10,2,0.485,0.355,0.12,0.547,0.215,0.1615,0.14
6,1,0.305,0.225,0.09,0.1465,0.063,0.034,0.0415
13,0,0.66,0.525,0.16,1.277,0.4975,0.319,0.394
7,1,0.445,0.34,0.145,0.434,0.1945,0.0905,0.13
10,2,0.55,0.425,0.15,0.8315,0.411,0.1765,0.2165
7,2,0.405,0.305,0.12,0.3185,0.1235,0.0905,0.095
8,1,0.535,0.415,0.15,0.5765,0.3595,0.135,0.225
12,1,0.56,0.44,0.165,0.8,0.335,0.1735,0.25
5,1,0.285,0.21,0.07,0.109,0.044,0.0265,0.033
10,2,0.655,0.55,0.18,1.274,0.586,0.281,0.365
10,2,0.6,0.475,0.15,0.99,0.386,0.2195,0.3105
8,2,0.47,0.38,0.145,0.5865,0.2385,0.144,0.185
7,1,0.425,0.315,0.095,0.3675,0.1865,0.0675,0.0985
6,1,0.275,0.195,0.065,0.106,0.054,0.02,0.028
9,2,0.58,0.445,0.135,0.814,0.3775,0.1915,0.22
9,0,0.575,0.435,0.155,0.8975,0.4115,0.2325,0.23
9,1,0.485,0.345,0.16,0.869,0.3085,0.185,0.319
10,0,0.63,0.48,0.165,1.2615,0.5505,0.277,0.3885
10,2,0.615,0.455,0.15,0.9335,0.382,0.247,0.2615
10,2,0.54,0.42,0.19,0.6855,0.293,0.163,0.38
7,1,0.33,0.26,0.085,0.1965,0.0915,0.0425,0.055
10,2,0.465,0.36,0.105,0.488,0.188,0.0845,0.19
13,0,0.58,0.455,0.165,1.1365,0.369,0.3005,0.275
9,2,0.565,0.44,0.125,0.802,0.3595,0.1825,0.215
13,2,0.72,0.58,0.19,2.0885,0.9955,0.478,0.5305
12,0,0.565,0.45,0.135,0.9885,0.387,0.1495,0.31
5,1,0.395,0.27,0.1,0.2985,0.1445,0.061,0.082
8,0,0.57,0.435,0.14,0.8585,0.3905,0.196,0.2295
4,1,0.16,0.11,0.025,0.0195,0.0075,0.005,0.006
9,1,0.46,0.35,0.11,0.3945,0.1685,0.0865,0.125
9,1,0.54,0.415,0.135,0.709,0.3195,0.174,0.185
10,0,0.555,0.44,0.155,1.016,0.4935,0.1855,0.263
9,2,0.325,0.24,0.075,0.155,0.0475,0.0355,0.06
8,1,0.485,0.415,0.14,0.5705,0.25,0.134,0.185
11,2,0.705,0.555,0.215,2.141,1.0465,0.383,0.528
7,1,0.385,0.29,0.08,0.2485,0.122,0.0495,0.065
10,0,0.62,0.5,0.17,1.148,0.5475,0.22,0.3315
12,0,0.57,0.44,0.125,0.865,0.3675,0.1725,0.27
6,1,0.325,0.27,0.1,0.185,0.08,0.0435,0.065
6,1,0.425,0.33,0.115,0.3265,0.1315,0.077,0.103
9,1,0.46,0.36,0.14,0.447,0.161,0.087,0.16
8,1,0.29,0.205,0.07,0.0975,0.036,0.019,0.035
11,0,0.545,0.44,0.175,0.7745,0.2985,0.1875,0.265
6,1,0.4,0.315,0.09,0.33,0.151,0.068,0.08
12,0,0.565,0.45,0.165,0.9765,0.322,0.244,0.37
18,0,0.61,0.485,0.165,1.0915,0.3935,0.2435,0.33
11,2,0.5,0.39,0.145,0.651,0.273,0.132,0.22
9,0,0.6,0.485,0.145,0.776,0.3545,0.1585,0.239
11,2,0.32,0.245,0.075,0.1555,0.0585,0.038,0.049
5,1,0.305,0.215,0.065,0.1075,0.044,0.0205,0.038
10,0,0.64,0.505,0.165,1.2235,0.5215,0.2695,0.36
15,2,0.565,0.44,0.185,0.909,0.344,0.2325,0.255
5,1,0.295,0.22,0.085,0.1285,0.0585,0.027,0.0365
10,0,0.715,0.585,0.23,2.0725,0.8655,0.4095,0.565
9,1,0.61,0.465,0.15,0.9605,0.4495,0.1725,0.286
6,1,0.365,0.27,0.085,0.197,0.0815,0.0325,0.065
8,1,0.545,0.405,0.135,0.5945,0.27,0.1185,0.185
13,2,0.575,0.44,0.16,0.9615,0.483,0.166,0.275
10,0,0.655,0.52,0.19,1.4545,0.6,0.3865,0.383
21,2,0.64,0.51,0.175,1.368,0.515,0.266,0.57
13,0,0.51,0.39,0.105,0.612,0.187,0.15,0.195
9,0,0.575,0.465,0.175,1.099,0.4735,0.202,0.35
14,2,0.65,0.525,0.19,1.4995,0.6265,0.4005,0.395
9,2,0.385,0.3,0.095,0.24,0.0885,0.059,0.085
7,1,0.435,0.345,0.12,0.3215,0.13,0.056,0.1185
12,2,0.615,0.505,0.165,1.34,0.5315,0.2815,0.41
8,1,0.53,0.395,0.115,0.475,0.2025,0.101,0.148
16,1,0.6,0.445,0.175,1.057,0.383,0.216,0.355
7,1,0.42,0.32,0.11,0.3625,0.174,0.0635,0.105
12,0,0.565,0.505,0.21,1.2765,0.501,0.279,0.355
11,0,0.66,0.525,0.2,1.463,0.6525,0.2995,0.422
7,0,0.39,0.29,0.125,0.3055,0.121,0.082,0.09
10,0,0.57,0.465,0.16,0.8935,0.3145,0.2575,0.263
9,1,0.555,0.45,0.175,0.738,0.304,0.1755,0.22
11,2,0.53,0.41,0.155,0.7155,0.2805,0.1685,0.214
17,1,0.55,0.44,0.165,0.8605,0.312,0.169,0.3
10,0,0.65,0.545,0.175,1.5245,0.59,0.326,0.495
9,0,0.625,0.48,0.2,1.3235,0.6075,0.3055,0.355
11,2,0.715,0.55,0.175,1.825,0.938,0.3805,0.44
13,2,0.57,0.44,0.155,1.116,0.4775,0.2315,0.27
12,0,0.705,0.57,0.18,1.5345,0.96,0.4195,0.43
17,2,0.775,0.57,0.22,2.032,0.735,0.4755,0.6585
12,0,0.575,0.45,0.16,0.9775,0.3135,0.231,0.33
8,2,0.63,0.48,0.15,1.1785,0.5185,0.248,0.3235
11,2,0.63,0.515,0.17,1.385,0.6355,0.2955,0.38
8,2,0.6,0.47,0.15,0.928,0.4225,0.183,0.275
20,0,0.63,0.5,0.17,1.3135,0.5595,0.267,0.4
6,1,0.285,0.215,0.07,0.1075,0.051,0.0225,0.027
17,2,0.625,0.5,0.195,1.369,0.5875,0.2185,0.37
13,0,0.655,0.5,0.22,1.359,0.642,0.3255,0.405
7,2,0.545,0.42,0.12,0.7865,0.403,0.185,0.17
12,2,0.6,0.45,0.15,0.8665,0.3695,0.1955,0.255
6,1,0.28,0.21,0.075,0.1195,0.053,0.0265,0.03
11,0,0.595,0.465,0.15,1.0255,0.412,0.2745,0.289
9,1,0.49,0.385,0.12,0.591,0.271,0.1125,0.1775
19,0,0.68,0.58,0.2,1.787,0.585,0.453,0.6
11,0,0.59,0.47,0.17,0.9,0.355,0.1905,0.25
8,1,0.46,0.365,0.11,0.4495,0.1755,0.102,0.15
9,2,0.65,0.51,0.16,1.3835,0.6385,0.2905,0.3665
11,2,0.57,0.455,0.15,0.96,0.387,0.2385,0.275
6,1,0.38,0.28,0.085,0.2735,0.115,0.061,0.085
9,0,0.55,0.435,0.14,0.745,0.347,0.174,0.2265
6,2,0.27,0.195,0.08,0.1,0.0385,0.0195,0.03
10,2,0.475,0.375,0.125,0.593,0.277,0.115,0.18
9,2,0.5,0.38,0.12,0.5765,0.273,0.135,0.145
10,2,0.665,0.525,0.155,1.3575,0.5325,0.3045,0.4485
11,0,0.665,0.515,0.185,1.3405,0.5595,0.293,0.4375
5,1,0.28,0.21,0.085,0.1075,0.0415,0.024,0.034
11,0,0.65,0.5,0.17,1.4045,0.694,0.318,0.3235
9,1,0.525,0.375,0.12,0.6315,0.3045,0.114,0.19
6,1,0.37,0.27,0.095,0.2175,0.097,0.046,0.065
15,2,0.65,0.52,0.195,1.676,0.693,0.44,0.47
20,0,0.595,0.475,0.17,1.247,0.48,0.225,0.425
12,2,0.565,0.45,0.14,1.0055,0.3785,0.244,0.265
10,0,0.595,0.465,0.145,0.7955,0.3425,0.1795,0.2425
8,2,0.59,0.44,0.15,0.8725,0.387,0.215,0.245
6,1,0.47,0.38,0.125,0.4845,0.211,0.1075,0.142
7,2,0.525,0.415,0.135,0.7945,0.394,0.189,0.202
9,2,0.585,0.455,0.14,0.97,0.462,0.185,0.295
12,0,0.73,0.575,0.185,1.8795,0.931,0.38,0.4825
8,2,0.575,0.44,0.145,0.87,0.3945,0.2195,0.225
7,1,0.48,0.335,0.125,0.524,0.246,0.1095,0.145
9,0,0.455,0.355,0.12,0.4495,0.177,0.104,0.15
11,2,0.735,0.59,0.215,1.747,0.7275,0.403,0.557
7,1,0.5,0.375,0.14,0.5495,0.248,0.112,0.1585
14,0,0.815,0.65,0.25,2.255,0.8905,0.42,0.7975
10,0,0.665,0.53,0.18,1.491,0.6345,0.342,0.435
8,2,0.48,0.365,0.13,0.5305,0.2405,0.127,0.139
9,0,0.635,0.5,0.165,1.4595,0.705,0.2645,0.39
10,0,0.525,0.415,0.15,0.7055,0.329,0.147,0.199
19,2,0.63,0.515,0.16,1.016,0.4215,0.244,0.355
9,2,0.515,0.395,0.12,0.646,0.285,0.1365,0.172
9,2,0.575,0.435,0.14,0.8455,0.401,0.191,0.222
10,1,0.58,0.44,0.145,0.7905,0.3525,0.1645,0.242
11,2,0.56,0.45,0.145,0.9355,0.425,0.1645,0.2725
9,1,0.59,0.46,0.125,0.755,0.334,0.15,0.238
10,1,0.6,0.475,0.15,1.12,0.565,0.2465,0.27
9,2,0.625,0.47,0.175,1.179,0.605,0.258,0.271
14,2,0.595,0.455,0.155,1.041,0.416,0.2105,0.365
